title,price,reference,description
pc portable lenovo thinkbook 16 g6 abp amd ryzen 7 8go 512go ssd - gris,1799000.0, [21KK004FFE],
pc portable hp 15-fd0024nk i5 13è gén 8go 512go ssd - silver & bleu,1799000.0, [886K9EA],
pc portable lenovo ideapad 1 15alc7 amd ryzen 7 24go 512go ssd - gris,1809000.0, [82R400KVFG-24G],
pc portable hp 15-fd0097nk i5 13è gén 32g 512go ssd - noir,1815000.0, [BU-A2AP8EA-32G],
pc portable hp 15-fd0024nk i5 13è gén 12go 512go ssd - silver & bleu,1825000.0, [886K9EA-12G],
pc portable dell vostro 3520 i7 12ème gén 8go 512go ssd,1859000.0, [V3520-I7-512SSD],
pc portable lenovo thinkbook 16 g6 abp amd ryzen 7 16g 512go ssd - gris,1869000.0, [BU-21KK004FFE-16G],
pc portable lenovo thinkbook 16 g6 abp amd ryzen 7 16go 512go ssd - gris,1869000.0, [21KK004FFE-16G],
pc portable hp 15-fd0024nk i5 13è gén 20go 512go ssd - silver & bleu,1889000.0, [886K9EA-20G],
pc portable asus expertbook b1 b1502 i5 13è gén 8go 512go ssd - noir,1899000.0, [B1502CVA-NJ1266],
pc portable dell vostro 3520 i7 12ème gén 16go 512go ssd,1919000.0, [V3520-I7-512SSD-16G],
pc portable hp 15-fc0015nk amd ryzen 7 8go 512go ssd - silver,1919000.0, [886J5EA],
pc portable hp 15-fd0032nk i5 13è gén 12go 512go ssd - silver & bleu,1935000.0, [898J8EA-12G],
pc portable dell vostro 3520 i7 12ème gén 24go 512go ssd,1959000.0, [V3520-I7-512SSD-24G],
pc portable lenovo ideapad gaming 3 15ach6 amd ryzen 5 16go rtx2050,1969000.0, [82K202CMFG],
pc portable lenovo ideapad 1 15iau7 i7 12è gén 8go 512go ssd - bleu,1969000.0, [82QD00FYFG],
pc portable asus vivobook 17 x1704va i5 13è gén 8go 512go ssd - silver,1979000.0, [X1704VA-AU229W],
pc portable lenovo ideapad 1 15iau7 i7 12è gén 12go 512go ssd - bleu,1989000.0, [82QD00FYFG-12G],
pc portable lenovo ideapad flex 5 14abr8 amd ryzen 5 8g 512go ssd - gris,1995000.0, [82XX00A9FG],
